otime,open,high,low,close,volume,ctime,quote,trades,TB Base Volume,TB Quote Volume,ignore
1610496000000,8.00000000,1000.00000000,8.00000000,62.75000000,1808574.96400000,1610582399999,120157872.39588300,321805,938980.51300000,62454058.65350500,0
1610582400000,62.75000000,114.00000000,58.99900000,92.44900000,767421.69400000,1610668799999,70708013.81247200,201271,389886.55000000,35759202.11069000,0
1610668800000,92.27100000,97.80000000,70.58500000,80.00800000,269043.73200000,1610755199999,22381228.50567500,87950,119450.66800000,9944014.08890400,0
1610755200000,79.63300000,81.47100000,66.89000000,72.63000000,176076.67800000,1610841599999,12738155.39413700,51876,84496.67500000,6124062.10021700,0
1610841600000,72.52000000,79.34900000,66.89000000,76.34300000,117675.37200000,1610927999999,8466761.49253800,37308,60911.13800000,4395294.14237000,0
1610928000000,76.34200000,77.27000000,70.00000000,71.11000000,60133.21000000,1611014399999,4355010.76288400,20082,27885.30100000,2022907.92156700,0
1611014400000,71.17100000,72.32000000,63.45600000,65.00000000,66182.82700000,1611100799999,4494524.96597700,18719,27991.36200000,1904248.82077000,0
1611100800000,65.03700000,66.00700000,57.16000000,63.50000000,43239.45600000,1611187199999,2646202.41998000,14250,19475.88300000,1191092.36106300,0
1611187200000,63.70000000,67.70000000,57.00000000,58.18500000,47479.51900000,1611273599999,2912350.47969000,14252,20057.19700000,1240408.54882200,0
1611273600000,58.19000000,62.00000000,56.00000000,60.19800000,32768.79200000,1611359999999,1931764.83958800,9140,15572.32400000,922222.10788000,0
1611360000000,60.19700000,68.05800000,58.00200000,60.90600000,40091.07800000,1611446399999,2480989.90782000,13113,20774.61100000,1289481.60311300,0
1611446400000,60.80800000,79.99900000,60.10000000,72.22000000,107187.02700000,1611532799999,7608797.22006900,31957,57495.08300000,4079906.70461500,0
1611532800000,72.16200000,75.00000000,65.50000000,67.95500000,45446.28200000,1611619199999,3186316.56414600,16122,22100.44200000,1556976.01881900,0
1611619200000,67.50600000,71.00000000,62.97500000,69.99900000,23179.12700000,1611705599999,1528871.74448400,8336,10905.34700000,721766.92817500,0
1611705600000,69.99900000,70.00000000,60.14000000,63.03100000,19239.76500000,1611791999999,1234825.08877300,7689,9630.81700000,617497.76812100,0
1611792000000,63.41100000,68.00000000,61.72200000,65.86100000,23974.80200000,1611878399999,1565019.20763200,10460,11904.95300000,778481.26095800,0
1611878400000,65.86200000,70.00000000,63.00000000,65.31000000,40647.99800000,1611964799999,2673038.33258700,16459,20108.80400000,1327561.61662100,0
1611964800000,65.31000000,66.50000000,63.10000000,64.53700000,20418.50900000,1612051199999,1315517.27164600,8548,9935.54700000,641612.54874900,0
1612051200000,64.53800000,72.00000000,63.83100000,68.38700000,34234.79200000,1612137599999,2304569.99236800,14465,16512.32600000,1115011.86251100,0
1612137600000,68.12200000,79.90000000,64.36000000,71.55400000,108694.37900000,1612223999999,7824887.10285700,34710,57080.33700000,4127356.52070300,0
1612224000000,71.55400000,78.05000000,67.97300000,74.28700000,25166.05700000,1612310399999,1796971.88263000,12503,13496.23700000,969211.51401600,0
1612310400000,74.28600000,76.90000000,71.16300000,74.83600000,17465.67600000,1612396799999,1284353.30769300,13168,9349.20700000,689008.95677800,0
1612396800000,74.85300000,77.00000000,70.53400000,77.00000000,26469.47700000,1612483199999,1958398.90598700,16160,13762.27000000,1021821.03738200,0
1612483200000,77.00000000,90.32900000,75.00000000,90.23400000,38148.56700000,1612569599999,3144636.90702100,19537,22780.86800000,1877034.34562100,0
